"","duration","orig_bytes","resp_bytes","orig_ip_bytes","resp_ip_bytes","http"
"36263",0.307484699747961,5.73979291217923,9.34914533485336,6.90274273715859,9.3983954606179,0
"71340",0.0861776962410524,6.12686918411419,9.00380808646717,6.67203294546107,9.05321861620397,0
"73231",0.0582689081239758,6.25766758788264,9.00380808646717,6.74993119378857,9.05321861620397,0
"95245",0.173953307123438,5.73979291217923,8.16223106548118,6.59987049921284,8.2495751500002,0
"94568",0.0198026272961797,5.6970934865054,8.16735198705607,6.50727771238501,8.25426877009018,0
"10627",0.712949807856125,3.71357206670431,9.34914533485336,6.65544035036765,9.40269476447051,0
"164918",0.698134722070984,4.20469261939097,0,4.81218435537242,0,1
"51081",0.587786664902119,6.26149168432104,7.34729970074316,6.95844839329766,7.61480536471107,1
"73524",0.0861776962410524,6.22653666928747,9.00380808646717,6.73101810048208,9.04852707581358,0
"36954",0.0295588022415444,5.76205138278018,7.96485088744731,6.5366915975913,8.0702808933939,0
"73422",0.0198026272961797,6.18826412308259,9.00491394146713,6.65801104587075,8.6438258423496,0
"66760",0.262364264467491,6.47697236288968,7.67089483136212,7.07157336421153,7.83082299513532,1
"71127",0.00995033085316809,5.48479693349065,6.19644412779452,6.11589212548303,6.49677499018586,0
"183086",0.00995033085316809,5.72358510195238,6.19847871649231,6.35262939631957,6.48616078894409,0
"113328",1.79175946922805,4.04305126783455,0,4.72738781871234,0,1
"182698",0.157003748809665,5.76205138278018,5.66988092298052,6.28785856016178,6.02586597382531,0
"71168",1.79175946922805,4.51085950651685,0,4.99043258677874,0,1
"74123",0.0198026272961797,6.26530121273771,9.00380808646717,6.75460409948796,9.04852707581358,0
"71078",0.0295588022415444,6.05208916892442,9.00380808646717,6.62936325343745,9.04852707581358,0
"73714",0.0582689081239758,6.22455842927536,9.00380808646717,6.68085467879022,8.64223868039046,0
"173754",0.0582689081239758,6.43133108193348,6.75110146893676,6.94022246911964,7.23201033166476,1
"182519",0.122217632724249,6.52502965784346,7.69302574841789,7.05444965813294,7.84971375760487,1
"177712",0.0676577138939388,5.73979291217923,6.04500531403601,6.44730586254121,6.45833828334479,0
"207923",0.00995033085316809,5.93224518744801,8.21066803116298,6.61873898351722,8.29404964010203,0
"40494",0.00995033085316809,5.74620319054015,6.17170059741091,6.45047042214418,6.54391184556479,0
"73709",0.198850858745165,6.18414889093748,9.00380808646717,6.70563909486,9.04852707581358,0
"218616",0.00995033085316809,3.09104245335832,6.30809844150953,5.66988092298052,6.63987583382654,0
"73682",0.048790164169432,6.24222326545517,9.00589589809446,6.74051935960622,9.0505236705223,0
"12755",0.00995033085316809,5.30330490805908,6.20859002609663,6.02344759296103,6.56385552653213,0
"95490",0.00995033085316809,5.8636311755981,6.58892647753352,6.42971947803914,6.79234442747081,0
"88553",1.61342993370364,4.51085950651685,0,4.99043258677874,0,1
"70902",2.68444033546308,6.12468339089421,9.00122299239506,6.67076632084587,9.05075830215172,0
"12243",0.00995033085316809,5.37063802812766,6.21060007702465,6.05678401322862,6.56526497003536,0
"99775",1.79175946922805,5.28320372873799,0,5.73334127689775,0,1
"113947",1.79175946922805,4.14313472639153,0,4.77912349311153,0,1
"82279",0.0198026272961797,5.6937321388027,6.14203740558736,6.33682573114644,6.52356230614951,0
"94432",0.0392207131532813,5.87493073085203,6.5792512120101,6.34212141872115,6.83733281468559,0
"73369",0.00995033085316809,5.28826703069454,7.40000951716269,6.3456363608286,7.55171221535131,0
"73908",0.0198026272961797,6.15485809401642,9.00380808646717,6.68835471394676,9.04852707581358,0
"76027",2.64048488160644,5.51745289646471,0,6.15909538849193,0,1
"35516",0.00995033085316809,5.8636311755981,6.30627528694802,6.42971947803914,6.56807791141198,0
"73425",0.0295588022415444,6.12029741895095,9.00380808646717,6.6682282484174,9.04852707581358,0
"94811",0.0582689081239758,6.4150969591716,7.28138566357028,6.89060912014717,7.41997992366183,0
"216642",0.00995033085316809,5.76519110278484,6.17378610390194,6.3750248198281,6.54534966033442,0
"43725",0.444685821261446,6.54821910276237,7.67832635650689,7.11151211649616,7.83715965000168,1
"36391",0.048790164169432,5.85220247977447,7.13249755166004,6.42324696353352,7.29165620917446,0
"118766",0.398776119957368,6.25382881157547,8.37678103769949,7.44483327389219,9.14088310696096,0
"37364",0.0861776962410524,6.61472560020376,9.38873757187798,7.26542972325395,9.44438429775868,1
"182311",0.122217632724249,6.32793678372919,8.01862546504575,6.83733281468559,8.10319175228579,0
"6359",0.231111720963387,5.12396397940326,5.06890420222023,6.19031540585315,6.05678401322862,0
"93945",0.00995033085316809,5.82600010738045,5.96100533962327,6.31173480915291,6.39692965521615,0
"67949",0.182321556793955,6.09807428216624,6.53524127101366,6.63987583382654,6.80793494369993,0
"73777",0.0198026272961797,6.24222326545517,9.00589589809446,6.74051935960622,9.0505236705223,0
"101943",0.0198026272961797,6.05443934626937,5.97380961186926,6.5424719605068,6.32256523992728,0
"71184",0.0198026272961797,6.19236248947487,9.00589589809446,6.71052310945243,9.0505236705223,0
"173336",0.148420005118273,5.11799381241676,6.11368217983223,6.289715570909,6.5792512120101,0
"71338",0.131028262406404,6.16541785423142,9.00380808646717,6.69456205852109,9.05321861620397,0
"88574",1.61143591509677,4.51085950651685,0,4.99043258677874,0,1
"47952",0.00995033085316809,4.83628190695148,7.41155628781116,5.82304589548302,7.53208814354172,0
"73194",0.0295588022415444,6.34388043412633,9.00380808646717,6.80350525760834,9.05321861620397,0
"71233",0.00995033085316809,5.48479693349065,6.19644412779452,6.11589212548303,6.49677499018586,0
"122666",1.25276325420961,10.2948199290672,9.64186301440364,10.6015973986758,9.94328502241019,0
"74573",0.00995033085316809,5.64544689764324,6.21860011969173,6.20455776256869,6.57088296233958,0
"71827",0.336472236621213,5.64190707093811,8.99764207852351,6.35262939631957,9.04263152755007,0
"182420",0.0392207131532813,5.77144112313002,6.28226674689601,6.37842618365159,6.54965074223381,0
"125397",0.00995033085316809,7.46164039220858,5.78074351579233,7.63046126178363,6.46769872610435,0
"36683",0.00995033085316809,5.78074351579233,7.07326971745971,6.38350663488401,7.24136628332232,0
"71748",0.693147180559945,4.79579054559674,0,5.17614973257383,0,1
"41417",0.0676586484738149,6.3456363608286,8.02191277898571,6.84800527457636,8.10621290261996,0
"72455",0.048790164169432,6.31173480915291,9.00380808646717,6.78332520060396,9.05321861620397,0
"219766",0.00995033085316809,5.72358510195238,6.19847871649231,6.35262939631957,6.48616078894409,0
"64212",0.0861776962410524,6.49072353450251,6.66057514983969,6.98749024700099,7.1770187659099,1
"72237",0.0198026272961797,6.23832462503951,9.00380808646717,6.73815249459596,9.05321861620397,0
"102768",0.00995033085316809,6.01615715969835,7.9355873855892,6.66185474054531,8.04398443122155,0
"36054",0.0295588022415444,6.53378883793334,6.96508034560141,6.96602418710611,7.43307534889858,1
"223179",0.0953101798043249,3.80666248977032,0,4.94875989037817,0,1
"31857",0.00995033085316809,5.6937321388027,7.04664727784876,6.33682573114644,7.21890970761906,0
"72106",0.0392207131532813,6.24610676548156,9.00380808646717,6.7428806357919,9.05321861620397,0
"42128",0.783901543828409,6.47697236288968,8.66440557109662,7.11476944836646,8.74337213127397,1
"71688",0.0295588022415444,6.09356977004514,9.00589589809446,6.65286302935335,9.05520587502619,0
"207826",0.0198026272961797,5.82600010738045,8.16905314992734,6.56667242980324,8.25582842728183,0
"12675",0.00995033085316809,5.4249500174814,6.22455842927536,6.08449941307517,6.57507584059962,0
"83492",0.00995033085316809,1.94591014905531,5.51342874616498,5.61677109766657,6.03068526026126,1
"35787",0.00995033085316809,5.95324333428778,7.10085190894405,6.48157712927643,7.26473017792987,0
"64395",0.0676586484738149,5.72358510195238,6.19847871649231,6.35262939631957,6.48616078894409,0
"34411",0.00995033085316809,5.98645200528444,7.12528309151071,6.50128967054039,7.28550654852279,0
"207844",0.0198026272961797,5.92425579741453,6.289715570909,6.46458830368996,6.55535689181067,0
"73994",0.0295588022415444,5.72358510195238,8.98494428560868,6.39359075395063,9.02569611981258,0
"61100",0.19062035960865,6.47697236288968,8.66440557109662,7.07157336421153,8.74337213127397,1
"203149",1.09861228866811,5.01727983681492,0,5.45958551414416,0,1
"71105",0.0198026272961797,6.21060007702465,9.00380808646717,6.72142570079064,9.04852707581358,0
"70726",0.0198026272961797,6.26149168432104,9.00491394146713,6.75227037614174,9.05427118632629,0
"50761",2.21156569460688,5.36597601502185,0,6.07304453410041,4.8283137373023,0
"35945",0.00995033085316809,6.11589212548303,6.36475075685191,6.58063913728495,6.61338421837956,0
"71820",0.0769610411361284,5.6021188208797,5.68357976733868,6.3818160174061,6.23441072571837,0
"73586",0.0295588022415444,6.22059017009974,9.00380808646717,6.72743172485086,9.04852707581358,0
"12282",1.6467336971778,5.27811465923052,5.68357976733868,6.24610676548156,6.23441072571837,0
"125273",0.00995132095168776,8.02910705461974,5.78074351579233,8.14351740579748,6.54534966033442,0
"72863",0.0676586484738149,6.28599809450886,9.00380808646717,6.76734312526539,9.05321861620397,0
"102127",0.0295588022415444,5.73979291217923,8.16223106548118,6.52649485957079,8.2495751500002,0
"133706",2.64119789411437,4.72738781871234,0,5.41610040220442,0,1
"82753",0.0295588022415444,5.76519110278484,6.16331480403464,6.3750248198281,6.53813982376767,0
"73217",0.0582689081239758,6.23244801655052,9.00380808646717,6.73459165997295,9.05321861620397,0
"180786",0.00995033085316809,5.72358510195238,5.80211837537706,6.35262939631957,6.09356977004514,0
"72328",0.048790164169432,6.2803958389602,9.00380808646717,6.76388490856244,9.05321861620397,0
"34919",0.00995033085316809,5.83188247728352,7.50604217851812,6.5694814204143,7.66809370908241,0
"73617",0.0295588022415444,6.26530121273771,9.00380808646717,6.75460409948796,9.04852707581358,0
"13011",0.00995033085316809,5.29330482472449,6.20455776256869,6.01859321449623,6.56103066589657,0
"71849",0.048790164169432,6.3261494731551,9.00491394146713,6.79234442747081,9.05427118632629,0
"100642",0.104360015324243,5.73979291217923,6.04500531403601,6.44730586254121,6.45833828334479,0
"87331",2.15176220325946,7.77191025643576,7.95822719232231,8.02518932189084,8.11222795834972,0
"30623",0.0953101798043249,5.82600010738045,6.31535800152233,6.4085287910595,6.57507584059962,0
"73613",0.0953101798043249,6.19644412779452,9.00380808646717,6.71295620067707,9.04852707581358,0
"72364",0.0295588022415444,6.36647044773144,9.00491394146713,6.81783057145415,9.05427118632629,0
"98781",1.68268837417369,10.2886138896488,9.64186301440364,10.5970346531174,9.96062374390694,0
"73332",0.0198026272961797,5.2257466737132,7.40000951716269,6.32435896238131,7.55171221535131,0
"12792",0.0198026272961797,5.50938833662798,6.19847871649231,6.12905021006055,6.55677835615804,0
"183084",0.00994934075366812,6.04973345523196,8.22737550683403,6.7286286130847,8.30943074214033,0
"71457",0.0198026272961797,6.10702288774225,9.01298639234827,6.66057514983969,9.06195636620992,0
"34564",0.048790164169432,5.94017125272043,7.09589322109753,6.47389069635227,7.26052259808985,0
"71806",0.582215619852664,5.27811465923052,5.68357976733868,6.24610676548156,6.23441072571837,0
"31757",0.262364264467491,6.90274273715859,7.42117752859539,7.29369772060144,7.56992765524265,0
"42329",0.392042087776024,7.36391350140582,7.67089483136212,7.65254569269392,7.83082299513532,1
"54511",3.14372115126744,6.12249280951439,7.65822752616135,7.03878354138854,7.85631957140659,1
"72956",0.0582689081239758,6.35957386867238,9.00380808646717,6.8134445995109,9.05321861620397,0
"154784",3.41870980674679,6.39359075395063,6.90975328164481,6.82219739062049,7.14677217945264,0
"35727",0.0953101798043249,5.85220247977447,6.23832462503951,6.50428817353665,6.59030104819669,0
"207839",0.0198026272961797,5.75574221358691,6.27287700654617,6.36990098282823,6.5424719605068,0
"207977",0.00995033085316809,5.72358510195238,6.19847871649231,6.35262939631957,6.48616078894409,0
"86573",1.5810384379124,10.2858204965872,9.64186301440364,10.5949833703468,9.96062374390694,0
"207773",0.048790164169432,5.96357934361845,6.30809844150953,6.48768401848461,6.5694814204143,0
"58124",4.02553024622174,8.3841188371909,6.18001665365257,8.50045386741194,6.87419849545329,0
"88704",2.19722457733622,4.85981240436167,0,5.48479693349065,0,1
"71804",0.0198026272961797,5.37989735354046,7.40000951716269,6.37842618365159,7.55171221535131,0
"100560",0.0769610411361284,5.88887795833288,6.27476202124194,6.52356230614951,6.61606518513282,0
"149293",2.64048481027977,4.85981240436167,0,5.48479693349065,0,1
"208928",0.00995033085316809,5.78689738136671,6.29156913955832,6.38687931936265,6.55677835615804,0
